,player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
785,Jalen Smith,smithja04,2022,RS,PHO,809,382,-1.686508162906311,0.3807036886835924,-1.305804474222719,-2.997719583100034,3.816489136108443,0.8187695530084089,-2.115634694703403,1.040519545867427,-1.075115148835977,0.3279129584079877,0.3279129584079877,0.0,-1.459274028572131,0.1017324266937347,-1.357541601878396,0.4546081906369968
786,Xavier Sneed,sneedxa01,2022,RS,UTA,64,31,-4.948623583175765,-2.643939965839447,-7.592563549015212,-8.545537481280663,8.753004652050924,0.2074671707702613,-6.082064403658217,-0.5230601108558605,-6.605124514514078,-0.0602315207545003,-0.0602315207545003,0.0,-6.253302667124672,-3.029155097735775,-9.282457764860446,-1.216793946943729
787,Xavier Sneed,sneedxa01,2022,RS,MEM,18,8,-5.325819400368207,-13.3711699337251,-18.69698933409331,-20.35033672002323,11.41104441878934,-8.939292301233882,-8.831328223586342,-9.076124646312897,-17.90745286989924,-0.0612921798443068,-0.0612921798443068,0.0,-7.964886476604795,-9.409511940960035,-17.37439841756483,-0.9286040060824396
788,Tony Snell,snellto01,2022,RS,NOP,578,277,-1.049401743038141,-2.188431946088251,-3.237833689126393,5.295497008320888,-1.037071216720181,4.258425791600708,0.2098586752777686,-2.070253443287,-1.860394768009231,0.1254631317938403,0.1254631317938403,0.0,-0.1229839534447619,-2.510328744657703,-2.633312698102465,-0.2073520769980793
789,Tony Snell,snellto01,2022,RS,POR,1130,546,-2.935046996221261,-0.7893520796680473,-3.724399075889308,-5.178657849387192,-1.510374401014944,-6.689032250402136,-3.583544520084493,-0.9181825837999966,-4.501727103884489,-0.486120596943413,-0.486120596943413,0.0,-3.178884131998796,-2.054480515808353,-5.233364647807149,-0.3804838073607915
790,Jaden Springer,sprinja01,2022,PO,PHI,31,13,2.589253902699812,-11.46504761805512,-8.875793715355305,-3.153823404434943,4.426723116320621,1.272899711885678,1.532578574581888,-8.767837105591763,-7.235258531009875,-0.0305098529286903,0.0,-0.0305098529286903,-1.910174512559035,-10.84363242390757,-12.7538069364666,-0.5451927997064058
791,Jaden Springer,sprinja01,2022,RS,PHI,13,6,-3.433905137403025,9.958457463705386,6.524552326302361,-20.73715914698381,-24.03751336276913,-44.77467250975293,-7.352267843829,3.382930429162301,-3.969337414666699,-0.0037363208593976,-0.0037363208593976,0.0,-6.034730809224185,-1.040738970737415,-7.0754697799616,0.0987310764862784
792,Cassius Stanley,stanlca01,2022,RS,DET,328,155,-2.177274416615703,-0.8593341081492087,-3.036608524764912,-4.882886769961696,4.859410593771477,-0.0234761761902194,-2.806174308463652,0.3405664663848681,-2.465607842078784,0.0224929913420791,0.0224929913420791,0.0,-3.053209592362605,-0.4379893146631593,-3.491198907025765,0.0132289229105968
793,Nik Stauskas,stausni01,2022,PO,BOS,51,24,-0.5025367258933939,-7.866565906053445,-8.36910263194684,-0.976382618441606,18.89164612182891,17.91526350338731,-0.6642866791360247,-2.857346766813929,-3.521633445949954,-0.0093611063767184,0.0,-0.0093611063767184,2.259846363459165,-5.691009688968879,-3.431163325509713,-3.829157539514931
794,Nik Stauskas,stausni01,2022,RS,BOS,30,15,-2.250242551493664,-1.718218235390957,-3.968460786884621,1.86748080587319,3.168359265092977,5.035840070966167,-1.651438514524178,-0.9014390185389896,-2.552877533063167,0.0014853070618597,0.0014853070618597,0.0,-1.776718772840784,-4.438447274916235,-6.21516604775702,-1.5426343157403
